59,"¿Qué plano divide el cuerpo en dos mitades que pueden ser iguales o no, dependiendo de la posición exacta del corte?","Plano sagital","Plano medio","Plano coronal","Plano parassagital","Plano horizontal","D","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
60,"¿Cuál de estos no es un componente del nivel sistémico de organización?","Células","Tejidos","Órganos","Sistemas","Moléculas","E","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
61,"¿Qué gen es fundamental para la especificación de las regiones craneales en el desarrollo embrionario?","Gene Hox","Gene p53","Gene SRY","Gene T-box","Gene NOTCH","A","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
62,"¿Cuál es el término utilizado para el nivel de organización que incluye interacciones entre diferentes tejidos para formar órganos?","Nivel molecular","Nivel celular","Nivel tisular","Nivel orgánico","Nivel sistémico","D","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
63,"¿Cuál plano anatómico divide el cuerpo en una parte superior e inferior exactamente iguales?","Plano sagital","Plano medio","Plano coronal","Plano transversal","Plano horizontal","D","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
64,"¿Qué componente no forma parte del nivel orgánico de organización en la anatomía humana?","Células","Órganos","Tejidos","Sistemas","Moléculas","E","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
65,"¿Cómo se describe la orientación de los pies en la posición anatómica estándar?","Anterior","Posterior","Medial","Lateral","Inferior","E","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
66,"¿Qué estructura anatómica es considerada lateral en comparación con el corazón en la posición anatómica?","Pulmones","Esternón","Hígado","Columna vertebral","Páncreas","A","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
67,"¿Cuál nivel de organización anatómica es superior inmediatamente al nivel tisular?","Nivel celular","Nivel molecular","Nivel orgánico","Nivel sistémico","Nivel de órgano","C","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
68,"¿Qué gen NO está involucrado en la formación del plano medio durante la embriogénesis?","Gene Hox","Gene NOTCH","Gene p53","Gene SRY","Gene T-box","C","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
69,"¿En qué plano se realiza un corte para obtener una visión simétrica de ambos hemisferios cerebrales?","Plano sagital","Plano medio","Plano coronal","Plano transversal","Plano horizontal","B","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
70,"¿Cuál término describe mejor la orientación del plano transversal con respecto a los otros planos corporales?","Paralelo al plano sagital","Perpendicular al plano medio","Paralelo al plano coronal","Divide el cuerpo en superior e inferior","Perpendicular al plano sagital","D","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
71,"¿Qué nivel de organización viene después de los órganos en la jerarquía estructural?","Nivel celular","Nivel de órgano","Nivel sistémico","Nivel molecular","Nivel tisular","C","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
72,"¿Qué nivel de organización se caracteriza por la coordinación entre sistemas orgánicos para funciones complejas?","Nivel celular","Nivel molecular","Nivel tisular","Nivel orgánico","Nivel sistémico","E","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
73,"¿Qué plano anatómico se utiliza para describir cortes que dividen el cuerpo en secciones superior e inferior en estudios de imagen?","Plano sagital","Plano medio","Plano coronal","Plano transversal","Plano horizontal","D","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
74,"¿Qué nivel de organización estructural se encarga de funciones específicas como la digestión y la respiración?","Nivel molecular","Nivel tisular","Nivel celular","Nivel orgánico","Nivel sistémico","E","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
75,"¿Qué plano se utiliza comúnmente para estudiar el corazón mediante ecografías?","Plano sagital","Plano coronal","Plano transversal","Plano medio","Plano parassagital","C","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
76,"¿Cuál es considerado el nivel más básico de la organización estructural en biología?","Átomos","Moléculas","Células","Tejidos","Orgánulos","B","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
77,"¿En qué plano se cortaría el cuerpo para visualizar la disposición lateral de los órganos abdominales?","Plano sagital","Plano medio","Plano coronal","Plano transversal","Plano horizontal","A","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
78,"¿Qué nivel de organización se enfoca en la interacción y cooperación entre diferentes órganos para formar sistemas?","Nivel molecular","Nivel tisular","Nivel celular","Nivel orgánico","Nivel sistémico","D","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
79,"¿Qué plano divide el cuerpo en dos mitades que pueden ser iguales o desiguales, dependiendo de la posición exacta del corte?","Plano sagital","Plano medio","Plano coronal","Plano parassagital","Plano horizontal","D","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
80,"¿Cuál de estos no es un componente del nivel sistémico de organización?","Células","Tejidos","Órganos","Sistemas","Moléculas","E","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
81,"¿Cuál es la función primordial de los genes Homeobox en el desarrollo embriológico?","Determinar patrones de desarrollo","Iniciar la síntesis de proteínas","Regulación del metabolismo celular","Reparación del ADN dañado","Transcripción inversa","A","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
82,"¿Qué estructura anatómica es comparativamente más lateral en relación con el esternón?","Clavícula","Corazón","Tráquea","Columna vertebral","Caja torácica","E","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
83,"En la organización estructural del cuerpo humano, ¿cuál es el nivel que directamente precede al nivel sistémico?","Nivel celular","Nivel de órgano","Nivel molecular","Nivel tisular","Nivel orgánico","B","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
84,"¿Qué plano anatómico es útil para estudiar la distribución de los vasos sanguíneos a través del corazón?","Plano sagital","Plano medio","Plano coronal","Plano transversal","Plano oblicuo","E","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
85,"¿Cuál es la orientación del plano medio respecto a los planos sagital y coronal?","Paralelo al plano sagital","Perpendicular al plano sagital","Paralelo al plano coronal","Divide el cuerpo en superior e inferior","Perpendicular al plano coronal","B","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
86,"¿Cuál es el nivel más alto de organización que se enfoca exclusivamente en la función y regulación de componentes biológicos específicos?","Nivel celular","Nivel molecular","Nivel tisular","Nivel orgánico","Nivel sistémico","B","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
87,"¿Qué plano se utiliza principalmente para visualizar la disposición de las estructuras en la cavidad torácica en una radiografía lateral?","Plano sagital","Plano medio","Plano coronal","Plano transversal","Plano axial","C","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
88,"¿Cuál estructura es considerada más medial respecto a los ojos en la posición anatómica?","Orejas","Nariz","Mejillas","Frente","Cuello","B","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
89,"¿Cuál nivel de organización trata sobre la interacción y funcionamiento coordinado entre diferentes sistemas del cuerpo?","Nivel molecular","Nivel tisular","Nivel celular","Nivel orgánico","Nivel sistémico","E","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
90,"¿Qué plano anatómico se utiliza comúnmente para dividir el cuerpo en regiones que permitan estudiar la anatomía de los miembros inferiores?","Plano sagital","Plano medio","Plano coronal","Plano transversal","Plano parassagital","D","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
91,"¿Cuál estructura es considerada más inferior en relación con el corazón?","Pulmones","Estómago","Clavícula","Cerebro","Cuello","B","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
92,"¿Qué nivel de organización estructural incluye la interacción de los sistemas digestivo y circulatorio para absorber y distribuir nutrientes?","Nivel molecular","Nivel tisular","Nivel celular","Nivel orgánico","Nivel sistémico","E","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
93,"¿Qué plano anatómico se utiliza para describir cortes que permiten visualizar estructuras en la cara y el cráneo en procedimientos de tomografía?","Plano sagital","Plano medio","Plano coronal","Plano transversal","Plano horizontal","C","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
94,"¿Cuál nivel de organización estructural se ocupa de las funciones vitales relacionadas con la respiración y el intercambio de gases?","Nivel molecular","Nivel tisular","Nivel celular","Nivel orgánico","Nivel sistémico","E","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
95,"¿Qué plano se usa habitualmente en estudios de ultrasonido para obtener imágenes detalladas del feto durante el embarazo?","Plano sagital","Plano coronal","Plano transversal","Plano medio","Plano oblicuo","C","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
96,"¿Cuál es el nivel más elemental de la organización estructural que se encarga de la bioquímica celular?","Átomos","Moléculas","Células","Tejidos","Orgánulos","B","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
97,"¿Qué plano corta el cuerpo para proporcionar una visión clara de la disposición de los órganos en la parte anterior y posterior del tronco?","Plano sagital","Plano medio","Plano coronal","Plano transversal","Plano horizontal","C","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
98,"¿Qué nivel de organización examina cómo los sistemas corporales trabajan juntos para permitir el movimiento y la locomoción?","Nivel molecular","Nivel tisular","Nivel celular","Nivel orgánico","Nivel sistémico","E","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
99,"¿Qué plano divide el cuerpo en dos partes que pueden ser iguales, si el corte es exactamente en el centro, o desiguales si no lo es?","Plano sagittal","Plano medio","Plano coronal","Plano parassagital","Plano horizontal","D","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
100,"¿Cuál de estos no es un componente del nivel orgánico de la organización estructural?","Células","Tejidos","Órganos","Sistemas","Moléculas","E","Avanzado","Semana 1: Bases Genéticas y Anatómicas. Niveles de Organización Estructural, Posición Anatómica. Planos corporales.","Estructura y función del cuerpo humano"
1,"¿En qué semana del desarrollo embrionario comienza a formarse el cráneo?","Cuarta semana","Quinta semana","Sexta semana","Séptima semana","Octava semana","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
2,"¿Cuál de las siguientes estructuras NO es parte del esqueleto axial?","Cráneo","Húmero","Columna vertebral","Costillas","Esternón","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
3,"¿De qué estructura derivan principalmente las vértebras?","Somitas","Células de la cresta neural","Mesodermo lateral","Endodermo","Ectodermo","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
4,"¿Qué hueso del cráneo se desarrolla a partir del primer arco faríngeo?","Maxilar","Mandíbula","Occipital","Parietal","Frontal","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
5,"¿Cuál de estas afirmaciones sobre el esternón es correcta?","Se forma a partir de dos láminas mesodérmicas","Es completamente cartilaginoso en el nacimiento","Se desarrolla del ectodermo","No cambia después del nacimiento","Está compuesto de tres partes en el adulto","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
6,"¿Qué proceso describe la transición de cartílago a hueso en el desarrollo de las costillas?","Calcificación","Osificación endocondral","Osteogénesis","Osificación intramembranosa","Fibrocartilagenización","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
7,"¿Cuál es la función principal de la columna vertebral?","Protección de la médula espinal","Soporte estructural del cráneo","Movimiento de las extremidades","Producción de células sanguíneas","Conducción de impulsos nerviosos","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
8,"¿Cuántas vértebras cervicales se forman durante el desarrollo embrionario?","5","6","7","8","9","C","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
9,"¿Cuál de los siguientes huesos es un componente del neurocráneo?","Maxilar","Mandíbula","Vómer","Parietal","Hioides","D","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
10,"¿Cuál es la primera etapa en la formación del esternón?","Formación de cartílago","Fusión de barras esternales","Desarrollo de los somitos esternales","Migración de células mesenquimatosas","Osificación","C","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
11,"¿De qué derivan las costillas a nivel embrionario?","Mesodermo paraxial","Cresta neural","Mesodermo lateral","Ectodermo","Endodermo","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
12,"¿Cómo se denomina el proceso de desarrollo y crecimiento de la cabeza y el cuello?","Morfofisiología","Cefalogénesis","Neurulación","Somitogénesis","Blastogénesis","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
13,"¿Qué tejido forma la base estructural primaria del cráneo durante el desarrollo embrionario?","Tejido cartilaginoso","Tejido óseo","Tejido conectivo","Tejido epitelial","Tejido nervioso","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
14,"¿Qué evento caracteriza la formación de la columna vertebral en la etapa fetal?","Fusión de los cuerpos vertebrales","Segmentación de los somitas","Desarrollo de los discos intervertebrales","Diferenciación de las células de la cresta neural","Formación de las apófisis espinosas","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
15,"¿Cuál es el origen primario del tejido óseo del cráneo?","Células de la cresta neural","Somitas","Mesodermo paraxial","Mesodermo lateral","Ectodermo","C","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
16,"¿Qué nombre recibe la parte del esternón que se forma como la última durante el desarrollo fetal?","Manubrio","Cuerpo","Apófisis xifoides","Ángulo esternal","Borde superior","C","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
17,"¿A través de qué proceso se desarrollan principalmente las vértebras cervicales?","Osificación endocondral","Osificación intramembranosa","Calcificación directa","Mineralización","Fusión vertebral","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
18,"¿Cuál es el principal factor inductor del desarrollo de la columna vertebral?","Factores de crecimiento del fibroblasto","Proteínas morfogenéticas óseas","Hormonas tiroideas","Vitaminas liposolubles","Citoquinas inflamatorias","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
19,"¿Cómo se denomina el proceso mediante el cual el mesénquima se convierte en tejido cartilaginoso durante la formación del cráneo?","Condrogénesis","Osteogénesis","Miogénesis","Angiogénesis","Lipogénesis","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
20,"¿Qué estructura contribuye al desarrollo de la parte superior de las costillas?","Somitas cervicales","Somitas torácicas","Mesodermo lateral","Células de la cresta neural","Endodermo","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
21,"¿Cuál es el origen embrionario del tejido que forma la mayor parte del cráneo facial?","Células de la cresta neural","Somitas","Mesodermo paraxial","Mesodermo lateral","Ectodermo","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
22,"¿Qué huesos del cráneo se forman por osificación intramembranosa?","Frontal y parietal","Occipital y esfenoides","Temporal y etmoides","Mandíbula y maxilar","Vómer y nasal","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
23,"¿Qué segmento del esqueleto axial es el primero en comenzar su desarrollo?","Cráneo","Columna vertebral","Costillas","Esternón","Pelvis","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
24,"¿Cuál es la función de las costillas durante el desarrollo embrionario?","Protección de los órganos torácicos","Asistencia en la ventilación pulmonar","Producción de células sanguíneas","Soporte para los músculos del tronco","Síntesis de colágeno","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
25,"¿En qué semana del desarrollo embrionario se observa la primera evidencia de formación del esternón?","Cuarta semana","Sexta semana","Octava semana","Décima semana","Duodécima semana","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
26,"¿Qué hueso del cráneo participa en la formación de la base del cráneo y se desarrolla principalmente a partir del mesénquima del primer arco faríngeo?","Occipital","Temporal","Esfenoides","Frontal","Etmoides","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
27,"¿Cuál de estos huesos no forma parte del neurocráneo?","Nasal","Lagrimal","Maxilar","Parietal","Frontal","C","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
28,"¿Qué proceso embriológico es crucial para el desarrollo del esqueleto axial?","Diferenciación celular","Segmentación de los somitas","Inducción ectodérmica","Proliferación del mesodermo","Fusión de placodas","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
29,"¿Cuál es el número total de huesos en un cráneo humano adulto, excluyendo los huesos sesamoideos y los dientes?","22","28","30","32","34","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
30,"¿De qué estructura embrionaria derivan las vértebras torácicas?","Células de la cresta neural","Somitas torácicas","Mesodermo paraxial","Mesodermo lateral","Ectodermo","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
31,"¿Qué cartílago es esencial para el desarrollo inicial de la laringe que eventualmente contribuye al esqueleto axial?","Cartílago tiroides","Cartílago cricoides","Cartílago aritenoides","Cartílago corniculado","Cartílago cuneiforme","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
32,"¿Qué evento caracteriza la osificación de las costillas durante el desarrollo fetal?","Formación de centros de osificación primarios","Fusión de los cartílagos costales","Desarrollo de los extremos esternales","Mineralización de la matriz cartilaginosa","Reducción del tejido mesenquimático","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
33,"¿Cuál de las siguientes afirmaciones es verdadera respecto al desarrollo de la columna vertebral?","Las vértebras se desarrollan completamente al nacer","La osificación de las vértebras continúa después del nacimiento","Las vértebras se desarrollan sin cartílago preexistente","La columna vertebral se desarrolla a partir del endodermo","Las vértebras no cambian después de la adolescencia","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
34,"¿De qué se compone principalmente la parte inicial del cráneo en el desarrollo fetal?","Tejido óseo compacto","Tejido cartilaginoso precursor","Membrana fibrosa","Células madre mesenquimáticas","Tejido nervioso","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
35,"¿En qué se diferencian las costillas verdaderas de las falsas en su desarrollo embrionario?","Origen de diferentes somitas","Diferentes tipos de osificación","Diferente duración del proceso de osificación","Conexión o no con el esternón","Tipo de cartílago inicial","D","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
36,"¿Cuál de los siguientes huesos forma parte del viscerocráneo?","Frontal","Parietal","Temporal","Mandíbula","Occipital","D","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
37,"¿Qué característica distingue a la osificación endocondral que ocurre en las costillas?","Depende directamente de la actividad hormonal","Comienza con un modelo cartilaginoso","Es influenciada principalmente por factores genéticos","Requiere menor aporte sanguíneo que otros tipos","Es más rápida que en otros huesos largos","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
38,"¿Cómo se clasifica el esternón en términos de desarrollo óseo?","Hueso plano","Hueso largo","Hueso irregular","Hueso sesamoideo","Hueso corto","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
39,"¿Cuál es la principal influencia genética en la formación de la columna vertebral?","Genes Hox","Genes Pax","Genes Shh","Genes TGF-beta","Genes Wnt","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
40,"¿Cuántos huesos conforman el cráneo de un recién nacido antes de la fusión de las suturas?","45","40","35","30","25","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
41,"¿Qué hueso del cráneo se articula con todas las demás piezas del cráneo y tiene un papel clave en el desarrollo del mismo?","Esfenoides","Etmoides","Occipital","Frontal","Temporal","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
42,"¿Qué papel juega el mesodermo en el desarrollo del esqueleto axial?","Produce todas las células óseas del esqueleto axial","Forma el tejido conectivo que rodea las estructuras óseas","Es el origen del tejido cartilaginoso precursor","No tiene un papel significativo","Es responsable de la formación de los discos intervertebrales","C","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
43,"¿En qué etapa del desarrollo embrionario aparecen los primeros signos de las costillas?","Cuarta semana","Sexta semana","Octava semana","Décima semana","Duodécima semana","B","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
44,"¿Cuál de los siguientes factores NO influye en el desarrollo del esternón?","Factores de crecimiento de fibroblastos","Proteínas morfogenéticas óseas","Niveles de calcio en el plasma","Actividad de las células de la cresta neural","Presencia de vitamina D","C","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
45,"¿Qué tipo de tejido forma inicialmente el marco del cráneo durante el desarrollo fetal?","Tejido cartilaginoso","Tejido óseo","Tejido membranoso","Tejido fibroso","Tejido adiposo","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
46,"¿Qué parte del esternón se desarrolla primero durante la embriogénesis?","Manubrio","Cuerpo","Apófisis xifoides","Ángulo esternal","Borde inferior","A","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
47,"¿Cuál es la principal diferencia en el desarrollo de las vértebras cervicales comparadas con las lumbares?","Número de centros de osificación","Tipo de cartílago precursor","Presencia de procesos transversos","Velocidad de osificación","Localización de las placas terminales","C","Intermedio","Semana 5: Desarrollo embriológico y bases anatómicas del Esqueleto Axial y de Cabeza y Cuello","Estructura y función del cuerpo humano"
